2015-02-23T04:26:09.642000	Logging begins
2015-02-23T04:26:27.726000	User interrupted
2015-02-23T04:26:27.726000	Logging terminated
2015-02-23T04:32:54.274000	Logging begins
2015-02-23T04:32:55.835000	User interrupted
2015-02-23T04:32:55.835000	Logging terminated
2015-02-23T04:33:32.419000	Logging begins
2015-02-23T04:33:33.589000	User interrupted
2015-02-23T04:33:33.589000	Logging terminated
2015-02-23T05:50:31.295000	Logging begins
2015-02-23T05:50:33.942000	User interrupted
2015-02-23T05:50:33.942000	Logging terminated
2015-02-23T05:51:45.721000	Logging begins
2015-02-23T05:51:47.562000	User interrupted
2015-02-23T05:51:47.562000	Logging terminated
2015-02-23T05:52:03.893000	Logging begins
2015-02-23T05:52:05.054000	User interrupted
2015-02-23T05:52:05.054000	Logging terminated
2015-02-23T05:52:25.488000	Logging begins
2015-02-23T05:52:27.708000	User interrupted
2015-02-23T05:52:27.708000	Logging terminated
2015-02-23T05:52:43.140000	Logging begins
2015-02-23T05:52:45.440000	User interrupted
2015-02-23T05:52:45.440000	Logging terminated
2015-02-23T05:54:32.224000	Logging begins
2015-02-23T05:54:33.406000	User interrupted
2015-02-23T05:54:33.406000	Logging terminated
2015-02-23T06:01:51.121000	Logging begins
2015-02-23T06:01:52.669000	User interrupted
2015-02-23T06:01:52.669000	Logging terminated
2015-02-23T06:05:21.435000	Logging begins
2015-02-23T06:05:24.135000	User interrupted
2015-02-23T06:05:24.135000	Logging terminated
2015-02-23T06:07:03.291000	Logging begins
2015-02-23T06:07:05.432000	User interrupted
2015-02-23T06:07:05.432000	Logging terminated
2015-02-23T06:10:38.707000	Logging begins
2015-02-23T06:10:40.598000	User interrupted
2015-02-23T06:10:40.598000	Logging terminated
2015-02-23T06:11:00.359000	Logging begins
2015-02-23T06:11:02.080000	User interrupted
2015-02-23T06:11:02.080000	Logging terminated
2015-02-23T06:11:27.042000	Logging begins
2015-02-23T06:11:28.852000	User interrupted
2015-02-23T06:11:28.852000	Logging terminated
2015-02-23T06:14:43.435000	Logging begins
2015-02-23T06:14:45.895000	User interrupted
2015-02-23T06:14:45.895000	Logging terminated
2015-02-23T06:16:11.035000	Logging begins
2015-02-23T06:16:15.496000	User interrupted
2015-02-23T06:16:15.496000	Logging terminated
2015-02-23T06:19:45.681000	Logging begins
2015-02-23T06:19:48.532000	User interrupted
2015-02-23T06:19:48.532000	Logging terminated
2015-02-23T06:21:25.483000	Logging begins
2015-02-23T06:21:32.428000	User interrupted
2015-02-23T06:21:32.428000	Logging terminated
2015-02-23T06:25:07.612000	Logging begins
2015-02-23T06:25:11.094000	User interrupted
2015-02-23T06:25:11.094000	Logging terminated
2015-02-23T06:26:43.035000	Logging begins
2015-02-23T06:26:45.117000	User interrupted
2015-02-23T06:26:45.117000	Logging terminated
2015-02-23T06:27:36.753000	Logging begins
2015-02-23T06:27:39.474000	User interrupted
2015-02-23T06:27:39.474000	Logging terminated
2015-02-23T06:29:30.675000	Logging begins
2015-02-23T06:29:33.975000	User interrupted
2015-02-23T06:29:33.975000	Logging terminated
2015-02-23T06:34:48.978000	Logging begins
2015-02-23T06:35:00.420000	User interrupted
2015-02-23T06:35:00.420000	Logging terminated
2015-02-23T06:39:07.607000	Logging begins
2015-02-23T06:39:09.888000	User interrupted
2015-02-23T06:39:09.888000	Logging terminated
2015-02-23T06:39:37.511000	Logging begins
2015-02-23T06:39:39.631000	User interrupted
2015-02-23T06:39:39.631000	Logging terminated
2015-02-23T06:40:25.266000	Logging begins
2015-02-23T06:40:28.587000	User interrupted
2015-02-23T06:40:28.587000	Logging terminated
2015-02-23T06:44:00.342000	Logging begins
2015-02-23T06:44:06.643000	User interrupted
2015-02-23T06:44:06.643000	Logging terminated
2015-02-23T06:44:35.337000	Logging begins
2015-02-23T06:44:46.747000	User interrupted
2015-02-23T06:44:46.747000	Logging terminated
2015-02-23T06:44:51.128000	Logging begins
2015-02-23T06:44:54.839000	User interrupted
2015-02-23T06:44:54.839000	Logging terminated
2015-02-23T06:45:00.210000	Logging begins
2015-02-23T06:45:08.782000	User interrupted
2015-02-23T06:45:08.782000	Logging terminated
2015-02-23T06:46:53.027000	Logging begins
2015-02-23T06:47:11.279000	Logging begins
2015-02-23T07:03:05.809000	User interrupted
2015-02-23T07:03:05.809000	Logging terminated
2015-02-23T07:03:14.046000	Logging begins
2015-02-23T07:03:33.016000	Logging begins
2015-02-23T07:03:43.515000	User interrupted
2015-02-23T07:03:43.515000	Logging terminated
2015-02-23T07:04:07.929000	Logging begins
2015-02-23T07:06:23.307000	User interrupted
2015-02-23T07:06:23.307000	Logging terminated
2015-02-23T07:06:25.179000	Logging begins
2015-02-23T07:32:26.674000	User interrupted
2015-02-23T07:32:26.674000	Logging terminated
2015-02-23T08:15:52.521000	Logging begins
2015-02-24T07:52:39.088805	Logging begins
2015-02-24T08:11:05.519322	User interrupted
2015-02-24T08:11:05.519587	Logging terminated
2015-02-24T08:11:08.077087	Logging begins
2015-02-24T19:29:44.721381	Logging begins
2015-02-24T20:43:38.856137	User interrupted
2015-02-24T20:43:38.856667	Logging terminated
2015-02-24T20:43:41.975091	Logging begins
2015-02-24T21:26:32.812501	Logging begins
2015-02-24T21:26:46.607357	User interrupted
2015-02-24T21:26:46.608079	Logging terminated
2015-02-24T21:26:50.108814	Logging begins
2015-02-24T21:37:15.153452	Logging begins
2015-02-24T22:00:47.755991	User interrupted
2015-02-24T22:00:47.756377	Logging terminated
2015-02-24T22:00:50.350933	Logging begins
2015-02-24T22:16:17.885892	Logging begins
2015-02-26T22:03:01.154549	capture begins
2015-02-27T06:19:29.563548	capture begins
2015-02-27T06:20:22.340709	user interrupted
2015-02-27T06:20:26.895693	capture begins
2015-02-28T06:50:58.358246	capture begins
2015-02-28T06:54:41.131374	user interrupted
2015-02-28T06:55:19.412749	capture begins
2015-02-28T10:37:51.593760	capture begins
2015-02-28T10:38:01.201774	user interrupted
2015-02-28T10:38:01.202258	capture terminated
2015-02-28T10:38:44.612060	capture begins
2015-02-28T10:38:48.083503	user interrupted
2015-02-28T10:38:48.084079	capture terminated
2015-02-28T10:39:07.523981	capture begins
2015-02-28T10:40:45.011945	capture begins
2015-02-28T10:40:49.290534	user interrupted
2015-02-28T10:40:49.290778	capture terminated
2015-02-28T10:43:05.982068	capture begins
2015-02-28T10:43:12.174022	user interrupted
2015-02-28T10:43:12.176588	capture terminated
2015-02-28T10:43:35.986212	capture begins
2015-02-28T10:44:10.122992	capture begins
2015-02-28T10:44:13.582714	user interrupted
2015-02-28T10:44:13.583185	capture terminated
2015-02-28T10:46:53.035674	capture begins
2015-02-28T10:47:01.872046	user interrupted
2015-02-28T10:47:01.878143	capture terminated
2015-02-28T10:47:21.923905	capture begins
2015-02-28T10:47:27.615711	user interrupted
2015-02-28T10:47:27.616175	capture terminated
2015-02-28T10:48:24.744736	capture begins
2015-02-28T10:51:12.541353	user interrupted
2015-02-28T10:51:12.541626	capture terminated
2015-02-28T10:51:15.629088	capture begins
2015-02-28T10:56:43.805673	capture begins
2015-02-28T10:56:59.926289	USB-to-serial converters are EVIL
2015-02-28T10:57:04.072754	USB-to-serial converters are EVIL
2015-02-28T10:57:04.088367	USB-to-serial converters are EVIL
2015-02-28T10:57:24.621747	capture begins
2015-02-28T10:58:11.592370	user interrupted
2015-02-28T10:58:11.592883	capture terminated
2015-02-28T10:58:16.399446	capture begins
2015-03-06T20:49:16.250494	capture begins
2015-03-06T21:00:15.136086	capture begins
2015-03-06T21:13:46.847997	capture begins
2015-03-06T23:02:03.741954	capture begins
2015-03-11T09:12:46.878227	capture begins
2015-03-11T09:13:36.055953	user interrupted
2015-03-11T09:13:36.056216	capture terminated
2015-03-11T15:06:16.429130	capture begins
2015-03-11T15:06:51.955450	user interrupted
2015-03-11T15:06:51.956259	capture terminated
2015-03-11T15:08:41.304031	capture begins
2015-03-11T15:09:46.025244	user interrupted
2015-03-11T15:09:46.025735	capture terminated
2015-03-11T15:10:08.177061	capture begins
2015-03-11T15:10:37.653739	capture begins
2015-03-11T15:10:48.543341	user interrupted
2015-03-11T15:10:48.543696	capture terminated
2015-03-11T15:12:16.450534	capture begins
2015-03-11T15:12:28.671383	user interrupted
2015-03-11T15:12:28.671637	capture terminated
2015-03-11T15:13:14.274941	capture begins
2015-03-11T15:13:31.853016	user interrupted
2015-03-11T15:13:31.853264	capture terminated
2015-03-11T15:15:56.180048	capture begins
2015-03-11T15:17:34.711093	user interrupted
2015-03-11T15:17:34.711787	capture terminated
2015-03-11T15:17:36.488551	capture begins
2015-03-11T15:17:52.439491	user interrupted
2015-03-11T15:17:52.440211	capture terminated
2015-03-11T15:18:01.948036	capture begins
2015-03-11T15:18:18.687589	user interrupted
2015-03-11T15:18:18.688324	capture terminated
2015-03-11T15:18:27.142647	capture begins
2015-03-11T15:19:23.674728	capture begins
2015-03-11T15:19:30.614709	user interrupted
2015-03-11T15:19:30.615219	capture terminated
2015-03-11T15:19:32.471132	capture begins
2015-03-11T15:19:41.828608	user interrupted
2015-03-11T15:19:41.829318	capture terminated
2015-03-11T15:19:48.544766	capture begins
2015-03-11T15:19:51.996868	user interrupted
2015-03-11T15:19:51.997352	capture terminated
2015-03-11T15:20:04.716242	capture begins
2015-03-11T15:20:09.152038	user interrupted
2015-03-11T15:20:09.152284	capture terminated
2015-03-11T15:20:10.557910	capture begins
2015-03-11T15:20:18.237291	user interrupted
2015-03-11T15:20:18.237563	capture terminated
2015-03-11T15:20:57.304469	capture begins
2015-03-11T15:21:03.974266	user interrupted
2015-03-11T15:21:04.663931	capture terminated
2015-03-11T15:21:05.887039	capture begins
2015-03-11T15:21:09.606231	user interrupted
2015-03-11T15:21:09.606483	capture terminated
2015-03-11T15:21:11.601211	capture begins
2015-03-11T15:21:19.341233	user interrupted
2015-03-11T15:21:19.341485	capture terminated
2015-03-11T15:21:21.285196	capture begins
2015-03-11T15:21:29.789695	user interrupted
2015-03-11T15:21:29.789955	capture terminated
2015-03-11T15:21:31.210404	capture begins
2015-03-11T15:21:39.697727	user interrupted
2015-03-11T15:21:39.698167	capture terminated
2015-03-11T15:21:41.374452	capture begins
2015-03-11T18:30:29.441330	user interrupted
2015-03-11T18:30:29.442627	capture terminated
2015-03-11T18:30:33.114666	capture begins
2015-03-11T19:03:37.187279	capture begins
2015-03-11T19:03:52.362403	user interrupted
2015-03-11T19:03:52.362919	capture terminated
2015-03-11T19:03:55.994312	capture begins
2015-03-11T23:07:24.495365	capture begins
2015-03-11T23:07:44.739321	user interrupted
2015-03-11T23:07:44.739835	capture terminated
2015-03-11T23:07:55.515140	capture begins
2015-03-12T03:02:47.962535	user interrupted
2015-03-12T03:02:47.962799	capture terminated
2015-03-12T03:02:52.024842	capture begins
2015-03-12T03:09:38.652118	capture begins
2015-03-12T06:25:41.905054	user interrupted
2015-03-12T06:25:41.905561	capture terminated
2015-03-12T06:25:44.859848	capture begins
2015-03-12T06:26:39.178516	user interrupted
2015-03-12T06:26:39.179024	capture terminated
2015-03-12T06:26:40.530155	capture begins
2015-03-12T06:27:49.259256	user interrupted
2015-03-12T06:27:49.259761	capture terminated
2015-03-12T06:27:51.573852	capture begins
2015-03-12T06:29:08.501722	user interrupted
2015-03-12T06:29:08.502256	capture terminated
2015-03-12T06:29:10.625657	capture begins
2015-03-12T07:35:33.878763	user interrupted
2015-03-12T07:35:33.879275	capture terminated
2015-03-12T07:47:00.581299	capture begins
2015-03-12T07:47:21.525641	user interrupted
2015-03-12T07:47:21.526315	capture terminated
2015-03-12T07:47:29.694731	capture begins
2015-03-12T07:48:52.235984	capture begins
2015-03-12T07:51:10.083737	capture begins
2015-03-12T07:51:20.025172	user interrupted
2015-03-12T07:51:20.025392	capture terminated
2015-03-12T07:52:49.366302	capture begins
2015-03-12T07:53:02.475392	user interrupted
2015-03-12T07:53:02.475630	capture terminated
2015-03-12T07:54:30.410616	capture begins
2015-03-12T07:54:36.453085	user interrupted
2015-03-12T07:54:36.453546	capture terminated
2015-03-12T07:54:46.386098	capture begins
2015-03-12T07:54:52.585172	user interrupted
2015-03-12T07:54:52.588172	capture terminated
2015-03-12T07:55:30.855456	capture begins
2015-03-12T07:55:40.447462	user interrupted
2015-03-12T07:55:40.448173	capture terminated
2015-03-12T07:56:11.426925	capture begins
2015-03-12T07:56:15.776623	user interrupted
2015-03-12T07:56:15.786835	capture terminated
2015-03-12T08:02:00.819930	capture begins
2015-03-12T08:02:53.877564	user interrupted
2015-03-12T08:02:53.877794	capture terminated
2015-03-12T08:02:55.448583	capture begins
2015-03-12T08:03:57.442895	user interrupted
2015-03-12T08:03:57.443156	capture terminated
2015-03-12T08:03:59.116368	capture begins
2015-03-12T08:48:24.380119	capture begins
2015-03-12T08:48:57.835467	user interrupted
2015-03-12T08:48:57.835734	capture terminated
2015-03-12T08:49:06.889870	capture begins
2015-03-12T16:44:32.440823	capture begins
2015-03-12T17:06:35.843596	user interrupted
2015-03-12T17:06:35.844126	capture terminated
2015-03-12T17:06:37.388831	capture begins
2015-03-12T17:15:57.452457	user interrupted
2015-03-12T17:15:57.452699	capture terminated
2015-03-12T17:15:59.344205	capture begins
2015-03-12T17:18:51.609841	user interrupted
2015-03-12T17:18:51.610786	capture terminated
2015-03-12T17:18:53.237082	capture begins
2015-03-12T17:19:04.914900	user interrupted
2015-03-12T17:19:04.917929	capture terminated
2015-03-12T17:22:02.179775	capture begins
2015-03-12T17:22:05.507164	user interrupted
2015-03-12T17:22:05.507398	capture terminated
2015-03-12T17:24:08.701203	capture begins
2015-03-12T17:24:11.924458	user interrupted
2015-03-12T17:24:11.924693	capture terminated
2015-03-12T17:25:17.685026	capture begins
2015-03-12T17:25:19.888599	user interrupted
2015-03-12T17:25:19.888833	capture terminated
2015-03-12T17:25:23.849539	capture begins
2015-03-12T17:25:25.203947	user interrupted
2015-03-12T17:25:25.204180	capture terminated
2015-03-12T17:29:06.136090	capture begins
2015-03-12T17:29:09.158576	user interrupted
2015-03-12T17:29:09.159353	capture terminated
2015-03-12T17:32:47.440120	capture begins
2015-03-12T17:32:51.167560	user interrupted
2015-03-12T17:32:51.167860	capture terminated
2015-03-12T17:33:31.126176	capture begins
2015-03-12T17:33:33.869378	user interrupted
2015-03-12T17:33:33.870766	capture terminated
2015-03-12T17:36:55.761087	capture begins
2015-03-12T17:39:37.149385	user interrupted
2015-03-12T17:39:37.149907	capture terminated
2015-03-12T17:39:40.267428	capture begins
2015-03-12T17:39:42.396948	user interrupted
2015-03-12T17:39:42.405085	capture terminated
2015-03-12T17:39:46.962089	capture begins
2015-03-12T17:44:31.436579	user interrupted
2015-03-12T17:44:31.437086	capture terminated
2015-03-12T17:50:21.495470	capture begins
2014-04-23T20:21:03.570830	capture begins
2015-03-12T19:37:25.966786	capture begins
2015-03-12T19:39:32.993428	capture begins
2015-03-12T19:39:58.545649	USB-to-serial converters are EVIL
2015-03-12T19:43:13.285738	USB-to-serial converters are EVIL
2015-03-12T19:43:55.857836	USB-to-serial converters are EVIL
2015-03-12T19:44:40.941151	USB-to-serial converters are EVIL
2015-03-12T19:46:56.293598	USB-to-serial converters are EVIL
2015-03-12T19:47:11.393475	USB-to-serial converters are EVIL
2015-03-12T19:47:26.423013	USB-to-serial converters are EVIL
2015-03-12T19:47:41.483426	USB-to-serial converters are EVIL
2015-03-12T19:47:56.438420	USB-to-serial converters are EVIL
2015-03-12T19:50:41.791523	USB-to-serial converters are EVIL
2015-03-12T19:50:56.851999	USB-to-serial converters are EVIL
2015-03-12T19:52:27.441859	USB-to-serial converters are EVIL
2015-03-12T19:52:42.483291	USB-to-serial converters are EVIL
2015-03-12T19:52:42.508235	USB-to-serial converters are EVIL
2015-03-12T19:53:12.857823	USB-to-serial converters are EVIL
2015-03-12T19:53:12.906800	USB-to-serial converters are EVIL
2015-03-12T19:53:58.014658	USB-to-serial converters are EVIL
2015-03-12T19:56:13.707680	USB-to-serial converters are EVIL
2015-03-12T19:58:14.267381	USB-to-serial converters are EVIL
2015-03-12T19:58:59.803636	USB-to-serial converters are EVIL
2015-03-12T19:59:29.879595	USB-to-serial converters are EVIL
2015-03-12T20:02:46.143062	USB-to-serial converters are EVIL
2015-03-12T20:03:01.194044	USB-to-serial converters are EVIL
2015-03-12T20:04:16.803889	USB-to-serial converters are EVIL
2015-03-12T20:05:02.330565	USB-to-serial converters are EVIL
2015-03-12T20:05:17.369055	USB-to-serial converters are EVIL
2015-03-12T20:05:32.464420	USB-to-serial converters are EVIL
2015-03-12T20:11:05.175363	USB-to-serial converters are EVIL
2015-03-12T20:12:05.313000	USB-to-serial converters are EVIL
2015-03-12T20:15:20.852029	USB-to-serial converters are EVIL
2015-03-12T20:15:35.896355	USB-to-serial converters are EVIL
2015-03-12T20:15:50.943900	USB-to-serial converters are EVIL
2015-03-12T20:17:06.018496	USB-to-serial converters are EVIL
2015-03-12T20:18:06.244635	USB-to-serial converters are EVIL
2015-03-12T20:18:51.372173	USB-to-serial converters are EVIL
2015-03-12T20:19:06.407192	USB-to-serial converters are EVIL
2015-03-12T20:19:06.410878	USB-to-serial converters are EVIL
2015-03-12T20:19:51.498051	USB-to-serial converters are EVIL
2015-03-12T20:20:36.536410	USB-to-serial converters are EVIL
2015-03-12T20:21:06.619224	USB-to-serial converters are EVIL
2015-03-12T20:21:51.795547	USB-to-serial converters are EVIL
2015-03-12T20:22:21.874111	USB-to-serial converters are EVIL
2015-03-12T20:22:21.877885	USB-to-serial converters are EVIL
2015-03-12T20:23:37.049048	USB-to-serial converters are EVIL
2015-03-12T20:26:52.524079	USB-to-serial converters are EVIL
2015-03-12T20:27:22.661150	USB-to-serial converters are EVIL
2015-03-12T20:27:52.783786	USB-to-serial converters are EVIL
2015-03-12T20:28:07.832883	USB-to-serial converters are EVIL
2015-03-12T20:28:22.863861	USB-to-serial converters are EVIL
2015-03-12T20:28:37.866901	USB-to-serial converters are EVIL
2015-03-12T20:29:07.903281	USB-to-serial converters are EVIL
2015-03-12T20:30:53.580021	USB-to-serial converters are EVIL
2015-03-12T20:31:38.672402	USB-to-serial converters are EVIL
2015-03-12T20:32:38.877386	USB-to-serial converters are EVIL
2015-03-12T20:33:08.979034	USB-to-serial converters are EVIL
2015-03-12T20:34:09.002524	USB-to-serial converters are EVIL
2015-03-12T20:35:24.165591	USB-to-serial converters are EVIL
2015-03-12T20:35:54.246799	USB-to-serial converters are EVIL
2015-03-12T20:38:39.706979	USB-to-serial converters are EVIL
2015-03-12T20:39:09.705741	USB-to-serial converters are EVIL
2015-03-12T20:40:55.037617	USB-to-serial converters are EVIL
2015-03-12T20:42:10.224681	USB-to-serial converters are EVIL
2015-03-12T20:43:55.411662	USB-to-serial converters are EVIL
2015-03-12T20:44:10.511020	USB-to-serial converters are EVIL
2015-03-12T20:45:55.734910	USB-to-serial converters are EVIL
2015-03-12T20:46:10.706272	USB-to-serial converters are EVIL
2015-03-12T20:46:40.789701	USB-to-serial converters are EVIL
2015-03-12T20:47:25.958559	USB-to-serial converters are EVIL
2015-03-12T20:47:40.927662	USB-to-serial converters are EVIL
2015-03-12T20:47:55.965569	USB-to-serial converters are EVIL
2015-03-12T20:50:41.418456	USB-to-serial converters are EVIL
2015-03-12T20:52:11.631719	USB-to-serial converters are EVIL
2015-03-12T20:52:26.598756	USB-to-serial converters are EVIL
2015-03-12T20:53:56.914057	USB-to-serial converters are EVIL
2015-03-12T20:54:11.934841	USB-to-serial converters are EVIL
2015-03-12T20:54:11.942283	USB-to-serial converters are EVIL
2015-03-12T20:55:12.130471	USB-to-serial converters are EVIL
2015-03-12T20:56:57.420727	USB-to-serial converters are EVIL
2015-03-12T20:58:12.622000	USB-to-serial converters are EVIL
2015-03-12T20:58:57.659429	USB-to-serial converters are EVIL
2015-03-12T21:03:43.393480	USB-to-serial converters are EVIL
2015-03-12T21:03:58.421763	USB-to-serial converters are EVIL
2015-03-12T21:05:43.671345	USB-to-serial converters are EVIL
2015-03-12T21:05:58.699666	USB-to-serial converters are EVIL
2015-03-12T21:08:29.058487	USB-to-serial converters are EVIL
2015-03-12T21:09:14.184077	USB-to-serial converters are EVIL
2015-03-12T21:09:29.199110	USB-to-serial converters are EVIL
2015-03-12T21:09:44.230940	USB-to-serial converters are EVIL
2015-03-12T21:09:44.246617	USB-to-serial converters are EVIL
2015-03-12T21:10:14.375491	USB-to-serial converters are EVIL
2015-03-12T21:10:29.394971	USB-to-serial converters are EVIL
2015-03-12T21:10:44.366253	USB-to-serial converters are EVIL
2015-03-12T21:11:14.440214	USB-to-serial converters are EVIL
2015-03-12T21:11:59.551618	USB-to-serial converters are EVIL
2015-03-12T21:14:59.981468	USB-to-serial converters are EVIL
2015-03-12T21:15:45.185268	USB-to-serial converters are EVIL
2015-03-12T21:16:00.257643	USB-to-serial converters are EVIL
2015-03-12T21:17:15.447999	USB-to-serial converters are EVIL
2015-03-12T21:17:30.485229	USB-to-serial converters are EVIL
2015-03-12T21:18:30.702821	USB-to-serial converters are EVIL
2015-03-12T21:19:18.388572	USB-to-serial converters are EVIL
2015-03-12T21:19:31.188451	USB-to-serial converters are EVIL
2015-03-12T21:19:37.643162	USB-to-serial converters are EVIL
2015-03-12T21:20:16.354556	USB-to-serial converters are EVIL
2015-03-12T21:20:31.395154	USB-to-serial converters are EVIL
2015-03-12T21:21:51.559112	USB-to-serial converters are EVIL
2015-03-12T21:22:31.995874	USB-to-serial converters are EVIL
2015-03-12T21:23:08.059061	USB-to-serial converters are EVIL
2015-03-12T21:23:27.324171	USB-to-serial converters are EVIL
2015-03-12T21:23:46.397733	USB-to-serial converters are EVIL
2015-03-12T21:26:33.493725	USB-to-serial converters are EVIL
2015-03-12T21:26:57.827568	USB-to-serial converters are EVIL
2015-03-12T21:27:04.108524	USB-to-serial converters are EVIL
2015-03-12T21:27:17.021352	USB-to-serial converters are EVIL
2015-03-12T21:27:55.235528	USB-to-serial converters are EVIL
2015-03-12T21:28:19.305598	USB-to-serial converters are EVIL
2015-03-12T21:29:11.809052	USB-to-serial converters are EVIL
2015-03-12T21:29:11.861531	USB-to-serial converters are EVIL
2015-03-12T21:29:11.876823	USB-to-serial converters are EVIL
2015-03-12T21:29:19.773113	USB-to-serial converters are EVIL
2015-03-12T21:29:50.074122	USB-to-serial converters are EVIL
2015-03-12T21:30:35.362091	USB-to-serial converters are EVIL
2015-03-12T21:31:06.578611	USB-to-serial converters are EVIL
2015-03-12T21:31:25.777220	USB-to-serial converters are EVIL
2015-03-12T21:32:04.867133	USB-to-serial converters are EVIL
2015-03-12T21:32:36.063377	USB-to-serial converters are EVIL
2015-03-12T21:33:02.857863	USB-to-serial converters are EVIL
2015-03-12T21:33:41.200213	USB-to-serial converters are EVIL
2015-03-12T21:33:51.649021	USB-to-serial converters are EVIL
2015-03-12T21:34:22.181601	USB-to-serial converters are EVIL
2015-03-12T21:35:07.368285	USB-to-serial converters are EVIL
2015-03-12T21:35:35.857989	USB-to-serial converters are EVIL
2015-03-12T21:35:37.875502	USB-to-serial converters are EVIL
2015-03-12T21:35:55.102568	USB-to-serial converters are EVIL
2015-03-12T21:39:39.305310	USB-to-serial converters are EVIL
2015-03-12T21:47:42.156744	USB-to-serial converters are EVIL
2015-03-12T21:47:42.925663	USB-to-serial converters are EVIL
2015-03-12T21:53:47.018181	USB-to-serial converters are EVIL
2015-03-12T21:54:44.348564	USB-to-serial converters are EVIL
2015-03-12T21:54:44.471320	USB-to-serial converters are EVIL
2015-03-12T21:55:14.421382	USB-to-serial converters are EVIL
2015-03-12T21:55:22.672754	USB-to-serial converters are EVIL
2015-03-12T21:55:22.712529	USB-to-serial converters are EVIL
2015-03-12T21:55:29.442556	USB-to-serial converters are EVIL
2015-03-12T21:55:59.520161	USB-to-serial converters are EVIL
2015-03-12T21:55:59.606507	USB-to-serial converters are EVIL
2015-03-12T21:56:00.822197	USB-to-serial converters are EVIL
2015-03-12T21:56:14.571745	USB-to-serial converters are EVIL
2015-03-12T21:56:20.070868	USB-to-serial converters are EVIL
2015-03-12T21:57:14.759070	USB-to-serial converters are EVIL
2015-03-12T21:57:29.718642	USB-to-serial converters are EVIL
2015-03-12T21:57:44.742188	USB-to-serial converters are EVIL
2015-03-12T21:58:14.747947	USB-to-serial converters are EVIL
2015-03-12T21:58:52.999916	USB-to-serial converters are EVIL
2015-03-12T21:58:59.982145	USB-to-serial converters are EVIL
2015-03-12T22:06:51.371942	USB-to-serial converters are EVIL
2015-03-12T22:06:51.497941	USB-to-serial converters are EVIL
2015-03-12T22:07:10.583562	USB-to-serial converters are EVIL
2015-03-12T22:07:16.451059	USB-to-serial converters are EVIL
2015-03-12T22:07:29.727805	USB-to-serial converters are EVIL
2015-03-12T22:07:46.510777	USB-to-serial converters are EVIL
2015-03-12T22:08:01.490128	USB-to-serial converters are EVIL
2015-03-12T22:08:16.535143	USB-to-serial converters are EVIL
2015-03-12T22:08:31.551787	USB-to-serial converters are EVIL
2015-03-12T22:09:16.732159	USB-to-serial converters are EVIL
2015-03-12T22:09:31.771176	USB-to-serial converters are EVIL
2015-03-12T22:16:18.046170	USB-to-serial converters are EVIL
2015-03-12T22:16:46.303417	USB-to-serial converters are EVIL
2015-03-12T22:17:05.419724	USB-to-serial converters are EVIL
2015-03-12T22:17:18.204371	USB-to-serial converters are EVIL
2015-03-12T22:17:18.211812	USB-to-serial converters are EVIL
2015-03-12T22:17:48.320502	USB-to-serial converters are EVIL
2015-03-12T22:18:02.880432	USB-to-serial converters are EVIL
2015-03-12T22:18:22.070208	USB-to-serial converters are EVIL
2015-03-12T22:18:33.406423	USB-to-serial converters are EVIL
2015-03-12T22:19:00.237085	USB-to-serial converters are EVIL
2015-03-12T22:19:57.579018	USB-to-serial converters are EVIL
